Thermal Cycle Test,Logger Rev-1.0
Operator,11333
11333
Unit,OCU
Product Number,1F67700-1
Serial Number,0034
Date,20161013_1240
Position,1
Units in Chamber,*0034
*Thermocouples are placed on this unit
Comments,

Timestamp,Hours since start,TC1(°C),TC2(°C),TC3(°C),TC4(°C),Air(°C)
5:46:17.710 PM 10/14/2016,29.093694,64.733227,64.639430,61.773834,61.704942,24.702903
5:46:37.710 PM 10/14/2016,29.099249,64.745697,64.650771,62.600445,62.122930,24.742420
5:46:57.710 PM 10/14/2016,29.104805,64.742344,64.650922,62.521349,62.202640,24.813483
5:47:17.708 PM 10/14/2016,29.110360,64.695482,64.568016,60.203252,60.722076,24.825963
5:47:37.709 PM 10/14/2016,29.115916,64.693611,64.571154,61.676237,61.608053,24.856465
5:47:57.709 PM 10/14/2016,29.121471,64.665420,64.588087,62.607633,61.974745,24.851946
5:48:17.709 PM 10/14/2016,29.127027,64.730641,64.624305,62.583851,62.275267,24.903925
5:48:37.710 PM 10/14/2016,29.132583,64.725605,64.635432,62.194006,61.742284,24.908414
5:48:57.708 PM 10/14/2016,29.138138,64.731774,64.636595,61.013239,61.113174,24.826084
5:49:17.709 PM 10/14/2016,29.143694,64.758077,64.644386,62.807289,62.007686,24.734049
5:49:37.711 PM 10/14/2016,29.149250,64.778887,64.668250,63.233876,62.445771,24.448118
5:49:57.710 PM 10/14/2016,29.154805,64.746400,64.679776,63.188301,62.297684,24.437808
5:50:17.710 PM 10/14/2016,29.160361,64.796986,64.694044,63.163350,62.356830,24.266678
5:50:37.708 PM 10/14/2016,29.165916,64.710609,64.653643,61.823454,61.575700,24.231174
5:50:57.710 PM 10/14/2016,29.171472,64.768715,64.682368,63.356175,62.490138,24.333168
5:51:17.708 PM 10/14/2016,29.177027,64.721242,64.689037,63.615636,62.798917,24.443500
5:51:37.709 PM 10/14/2016,29.182582,64.708814,64.633595,61.832651,61.660721,24.603198
5:51:57.709 PM 10/14/2016,29.188138,64.724744,64.646590,62.450953,61.895290,24.591456
5:52:17.709 PM 10/14/2016,29.193694,64.698848,64.664658,63.206236,62.381147,24.605373
5:52:37.709 PM 10/14/2016,29.199249,64.732366,64.663753,63.036038,62.274938,24.702637
5:52:57.708 PM 10/14/2016,29.204805,64.681345,64.575957,59.328452,60.043253,24.641704
5:53:17.709 PM 10/14/2016,29.210360,64.699729,64.625578,62.618570,61.801366,24.441160
5:53:37.708 PM 10/14/2016,29.215915,64.731908,64.674200,64.440939,63.086267,24.396436
5:53:57.708 PM 10/14/2016,29.221471,64.763039,64.700708,64.769414,63.410012,24.499446
5:54:17.710 PM 10/14/2016,29.227027,64.738161,64.682095,62.228371,61.960463,24.579383
5:54:37.712 PM 10/14/2016,29.232583,64.715526,64.640564,60.910189,61.004476,24.679781
5:54:57.715 PM 10/14/2016,29.238140,64.739565,64.681880,63.114611,62.263575,24.305230
5:55:17.709 PM 10/14/2016,29.243694,64.727749,64.681493,61.622017,61.433378,24.461783
5:55:37.710 PM 10/14/2016,29.249249,64.801357,64.753497,63.286213,62.461045,24.619665
5:55:57.710 PM 10/14/2016,29.254805,64.788246,64.703794,60.695522,60.995580,24.788097
5:56:17.710 PM 10/14/2016,29.260361,64.749400,64.644403,59.501354,60.041519,24.914766
5:56:37.709 PM 10/14/2016,29.265916,64.739713,64.641764,61.255159,61.236204,24.936532
5:56:57.711 PM 10/14/2016,29.271472,64.737482,64.653514,62.438175,61.570834,24.847031
5:57:17.709 PM 10/14/2016,29.277027,64.742859,64.662431,63.321708,62.298541,24.707158
5:57:37.708 PM 10/14/2016,29.282582,64.737889,64.664622,63.586665,62.567241,24.604721
5:57:57.709 PM 10/14/2016,29.288138,64.718557,64.652885,63.766651,62.665017,24.326991
5:58:17.709 PM 10/14/2016,29.293694,64.677987,64.639432,61.467935,61.436047,24.519494
5:58:37.709 PM 10/14/2016,29.299249,64.677433,64.594529,60.419750,60.836932,24.655904
5:58:57.709 PM 10/14/2016,29.304805,64.638117,64.566798,61.408630,60.979097,24.777298
5:59:17.709 PM 10/14/2016,29.310360,64.644843,64.596342,63.240637,62.258894,24.648502
5:59:37.709 PM 10/14/2016,29.315916,64.676753,64.636247,63.978660,62.790559,24.652006
5:59:57.709 PM 10/14/2016,29.321472,64.704037,64.644392,63.750833,62.731258,24.761743
6:00:17.708 PM 10/14/2016,29.327027,64.642628,64.585704,59.428073,60.174714,24.898549
6:00:37.710 PM 10/14/2016,29.332583,64.695752,64.629000,61.820792,61.350801,24.919993
6:00:57.709 PM 10/14/2016,29.338138,64.778448,64.663440,62.677809,61.993297,24.860153
6:01:17.708 PM 10/14/2016,29.343693,64.791586,64.702040,63.373472,62.518848,24.878503
6:01:37.710 PM 10/14/2016,29.349250,64.791490,64.742643,63.818538,62.802138,24.822510
6:01:57.710 PM 10/14/2016,29.354805,64.744453,64.698298,61.961225,61.702544,24.832803
6:02:17.708 PM 10/14/2016,29.360360,64.763596,64.660169,61.231713,61.238761,24.927497
6:02:37.708 PM 10/14/2016,29.365915,64.743009,64.662198,61.718938,61.420482,25.037038
6:02:57.708 PM 10/14/2016,29.371471,64.728456,64.658218,62.879883,62.148580,25.126127
6:03:17.710 PM 10/14/2016,29.377027,64.670589,64.569244,60.694115,60.732202,25.194720
6:03:37.710 PM 10/14/2016,29.382583,64.664865,64.567893,62.347229,61.710538,25.216694
6:03:57.708 PM 10/14/2016,29.388138,64.660062,64.607218,63.574956,62.536113,25.278845
6:04:17.708 PM 10/14/2016,29.393693,64.655706,64.588914,62.268477,61.909833,25.277076
6:04:37.709 PM 10/14/2016,29.399249,64.669058,64.582825,62.608543,61.993223,25.301573
6:04:57.709 PM 10/14/2016,29.404805,64.649902,64.598245,63.126726,62.423475,25.336472
6:05:17.714 PM 10/14/2016,29.410362,64.665569,64.586462,61.282319,61.169987,25.394390
6:05:37.710 PM 10/14/2016,29.415916,64.734917,64.635092,62.578767,62.023204,25.496236
6:05:57.709 PM 10/14/2016,29.421471,64.766596,64.672946,63.388452,62.527380,25.475769
6:06:17.710 PM 10/14/2016,29.427027,64.749100,64.687514,63.047812,62.311960,25.350378
6:06:37.710 PM 10/14/2016,29.432583,64.707833,64.648863,61.834306,61.544354,25.463246
6:06:57.708 PM 10/14/2016,29.438138,64.705985,64.650432,62.445974,61.984207,25.454554
6:07:17.709 PM 10/14/2016,29.443694,64.712936,64.646296,62.463260,62.036969,25.433705
6:07:37.709 PM 10/14/2016,29.449249,64.736067,64.620486,62.947763,62.326636,25.484013
6:07:57.709 PM 10/14/2016,29.454805,64.692375,64.626593,62.175074,61.903333,25.474156
6:08:17.709 PM 10/14/2016,29.460360,64.619333,64.513580,59.018824,59.840477,25.473462
6:08:37.710 PM 10/14/2016,29.465916,64.599036,64.513965,62.345391,61.677183,25.503895
6:08:57.710 PM 10/14/2016,29.471472,64.635591,64.543135,63.596264,62.550192,25.329978
6:09:17.709 PM 10/14/2016,29.477027,64.649137,64.596341,63.763344,62.742034,25.315787
6:09:37.710 PM 10/14/2016,29.482583,64.697810,64.633497,63.594126,62.687386,25.413727
6:09:57.710 PM 10/14/2016,29.488138,64.751280,64.672099,62.843456,62.422395,25.435511
6:10:17.709 PM 10/14/2016,29.493694,64.648148,64.555075,59.946375,60.467066,25.404370
6:10:37.709 PM 10/14/2016,29.499249,64.653092,64.571908,61.942464,61.497566,25.468128
6:10:57.709 PM 10/14/2016,29.504805,64.705783,64.615898,63.540988,62.465458,25.380590
6:11:17.708 PM 10/14/2016,29.510360,64.675610,64.624378,63.327908,62.404445,25.399273
6:11:37.708 PM 10/14/2016,29.515916,64.637268,64.578760,61.175390,61.111779,25.381665
6:11:57.711 PM 10/14/2016,29.521472,64.647860,64.586112,62.386055,61.791905,25.411569
6:12:17.709 PM 10/14/2016,29.527027,64.669587,64.577200,61.880235,61.486991,25.437088
6:12:37.709 PM 10/14/2016,29.532583,64.664297,64.622447,63.536774,62.554645,25.221165
6:12:57.709 PM 10/14/2016,29.538138,64.685353,64.623063,63.449409,62.584285,24.959025
6:13:17.709 PM 10/14/2016,29.543694,64.684975,64.631565,63.607919,62.744001,25.025481
6:13:37.709 PM 10/14/2016,29.549249,64.645174,64.598336,61.334473,61.369069,25.043291
6:13:57.708 PM 10/14/2016,29.554805,64.689126,64.657058,62.085356,61.767152,25.216004
6:14:17.708 PM 10/14/2016,29.560360,64.697168,64.630515,61.567780,61.348050,25.285331
6:14:37.708 PM 10/14/2016,29.565916,64.715614,64.656581,63.027602,62.235579,25.215159
6:14:57.708 PM 10/14/2016,29.571471,64.681344,64.621493,61.209265,61.188730,25.214217
6:15:17.710 PM 10/14/2016,29.577027,64.687777,64.618565,62.600152,61.982884,25.204929
6:15:37.710 PM 10/14/2016,29.582583,64.699908,64.649262,62.752826,62.319251,25.189638
6:15:57.708 PM 10/14/2016,29.588138,64.684292,64.598650,61.375669,61.271944,25.182906
6:16:17.708 PM 10/14/2016,29.593693,64.699439,64.607348,62.513846,61.907759,25.208610
6:16:37.710 PM 10/14/2016,29.599249,64.718250,64.630020,62.929244,62.281875,25.037414
6:16:57.710 PM 10/14/2016,29.604805,64.686437,64.583733,61.481931,61.447853,24.823799
6:17:17.708 PM 10/14/2016,29.610360,64.675950,64.581363,62.076200,61.666329,24.874275
6:17:37.708 PM 10/14/2016,29.615916,64.664954,64.595683,62.475053,61.986500,24.748151
6:17:57.709 PM 10/14/2016,29.621471,64.725191,64.645638,62.513003,62.062698,24.722405
6:18:17.709 PM 10/14/2016,29.627027,64.726752,64.667317,63.103208,62.450607,24.483206
6:18:37.709 PM 10/14/2016,29.632583,64.722328,64.653751,62.845010,62.331801,24.620256
6:18:57.710 PM 10/14/2016,29.638138,64.723218,64.668024,62.686807,62.225257,24.776775
6:19:17.710 PM 10/14/2016,29.643694,64.692449,64.637746,61.660582,61.597008,24.888633
6:19:37.710 PM 10/14/2016,29.649249,64.719055,64.658010,62.856885,62.271650,24.926488
6:19:57.710 PM 10/14/2016,29.654805,64.731241,64.674109,63.136794,62.526612,24.746771
6:20:17.710 PM 10/14/2016,29.660361,64.747513,64.679484,63.370332,62.639824,24.890716
6:20:37.710 PM 10/14/2016,29.665916,64.776010,64.725179,64.378018,63.348893,25.107996
6:20:57.708 PM 10/14/2016,29.671471,64.726978,64.633723,60.311076,60.802592,25.241440
6:21:17.709 PM 10/14/2016,29.677027,64.724287,64.622396,61.560768,61.403244,25.326206
6:21:37.710 PM 10/14/2016,29.682583,64.712468,64.647738,62.810468,62.190873,25.337064
6:21:57.710 PM 10/14/2016,29.688138,64.675316,64.568865,60.811614,60.847141,25.374667
6:22:17.708 PM 10/14/2016,29.693693,64.698653,64.606581,62.067958,61.936685,25.461771
6:22:37.709 PM 10/14/2016,29.699249,64.667162,64.586268,62.183938,61.604621,25.511559
6:22:57.709 PM 10/14/2016,29.704805,64.729582,64.642738,63.201166,62.333241,25.342962
6:23:17.709 PM 10/14/2016,29.710360,64.740957,64.671683,63.462772,62.567496,25.289479
6:23:37.710 PM 10/14/2016,29.715916,64.745521,64.668070,62.580505,62.151337,25.426959
6:23:57.708 PM 10/14/2016,29.721471,64.703071,64.583176,60.025746,60.365711,25.510850
6:24:17.711 PM 10/14/2016,29.727028,64.735459,64.640005,62.911360,62.064698,25.405372
6:24:37.709 PM 10/14/2016,29.732583,64.759741,64.661759,64.005788,62.797208,25.255562
6:24:57.709 PM 10/14/2016,29.738138,64.760459,64.690631,64.237023,63.067817,25.278088
6:25:17.707 PM 10/14/2016,29.743693,64.739084,64.670835,62.047956,61.935037,25.363409
6:25:37.708 PM 10/14/2016,29.749249,64.751473,64.673607,62.897676,62.290484,25.360716
6:25:57.709 PM 10/14/2016,29.754805,64.740466,64.657233,61.818116,61.597027,25.386750
6:26:17.709 PM 10/14/2016,29.760360,64.731046,64.673014,62.992222,62.321940,25.392283
6:26:37.710 PM 10/14/2016,29.765916,64.743592,64.664015,62.976266,62.286512,25.423615
6:26:57.708 PM 10/14/2016,29.771471,64.704034,64.627976,61.835964,61.498482,25.447337
6:27:17.710 PM 10/14/2016,29.777027,64.710250,64.656886,62.868695,62.202489,25.471834
6:27:37.707 PM 10/14/2016,29.782582,64.684797,64.625317,61.115519,61.108145,25.537305
6:27:57.709 PM 10/14/2016,29.788138,64.706609,64.622215,62.634568,61.989581,25.546689
6:28:17.710 PM 10/14/2016,29.793694,64.790476,64.688159,62.469831,62.082135,25.519978
6:28:37.709 PM 10/14/2016,29.799249,64.787660,64.719127,63.403351,62.528087,25.515799
6:28:57.709 PM 10/14/2016,29.804805,64.707246,64.592845,57.981817,59.434479,25.508924
6:29:17.709 PM 10/14/2016,29.810360,64.701990,64.627705,62.637899,61.707734,25.449123
6:29:37.709 PM 10/14/2016,29.815916,64.724752,64.656264,63.101831,62.291726,25.198362
6:29:57.708 PM 10/14/2016,29.821471,64.748576,64.660135,63.251223,62.331089,25.227078
6:30:17.709 PM 10/14/2016,29.827027,64.715994,64.669090,62.765567,62.213311,25.293741
6:30:37.709 PM 10/14/2016,29.832582,64.741497,64.667994,62.792538,62.124851,25.374950
6:30:57.709 PM 10/14/2016,29.838138,64.709501,64.589275,61.049863,60.912127,25.411824
6:31:17.709 PM 10/14/2016,29.843694,64.678130,64.551394,60.333592,60.378238,25.465127
6:31:37.709 PM 10/14/2016,29.849249,64.672843,64.599495,62.750727,61.833846,25.406184
6:31:57.709 PM 10/14/2016,29.854805,64.695825,64.633246,63.833129,62.620404,25.429592
6:32:17.708 PM 10/14/2016,29.860360,64.678303,64.618640,62.983351,62.110788,25.400719
6:32:37.709 PM 10/14/2016,29.865916,64.587859,64.475874,59.676851,59.886324,25.426025
6:32:57.709 PM 10/14/2016,29.871471,64.678803,64.597264,63.604942,62.397867,25.277421
6:33:17.709 PM 10/14/2016,29.877027,64.719632,64.661888,63.706442,62.576149,25.315296
6:33:37.709 PM 10/14/2016,29.882583,64.747744,64.680012,63.601554,62.628252,25.350897
6:33:57.709 PM 10/14/2016,29.888138,64.747729,64.709261,63.483016,62.638754,25.416753
6:34:17.709 PM 10/14/2016,29.893694,64.744331,64.691117,63.021437,62.287586,25.474733
6:34:37.707 PM 10/14/2016,29.899249,64.717503,64.678096,62.284245,61.783999,25.532531
6:34:57.710 PM 10/14/2016,29.904805,64.680854,64.614186,60.486905,60.626365,25.569847
6:35:17.708 PM 10/14/2016,29.910360,64.679974,64.631501,62.225183,61.646283,25.629367
6:35:37.709 PM 10/14/2016,29.915916,64.694299,64.602798,61.028941,60.947382,25.634275
6:35:57.709 PM 10/14/2016,29.921471,64.718084,64.633494,62.787896,61.954664,25.552767
6:36:17.709 PM 10/14/2016,29.927027,64.716356,64.665062,64.028135,62.790283,25.300293
6:36:37.708 PM 10/14/2016,29.932582,64.738113,64.707011,64.801538,63.440066,25.325755
6:36:57.708 PM 10/14/2016,29.938138,64.697889,64.663551,61.833039,61.711291,25.383191
6:37:17.709 PM 10/14/2016,29.943694,64.690869,64.637137,61.781089,61.678775,25.422499
6:37:37.709 PM 10/14/2016,29.949249,64.660238,64.609888,60.431458,60.784706,25.504957
6:37:57.709 PM 10/14/2016,29.954805,64.721192,64.647903,61.872941,61.383668,25.511181
6:38:17.709 PM 10/14/2016,29.960360,64.750799,64.696276,63.108581,62.263591,25.219265
6:38:37.709 PM 10/14/2016,29.965916,64.778139,64.722417,63.858716,62.790751,25.235984
6:38:57.710 PM 10/14/2016,29.971472,64.762356,64.685631,61.980762,62.025019,25.338057
6:39:17.708 PM 10/14/2016,29.977027,64.742099,64.661040,61.629629,61.301036,25.506069
6:39:37.709 PM 10/14/2016,29.982582,64.757555,64.664006,62.750997,62.048001,25.567787
6:39:57.710 PM 10/14/2016,29.988138,64.721585,64.640538,60.906989,61.169955,25.616830
6:40:17.708 PM 10/14/2016,29.993693,64.711290,64.629780,61.542726,61.265581,25.527888
6:40:37.710 PM 10/14/2016,29.999249,64.748803,64.637934,62.940345,62.082272,25.559610
6:40:57.710 PM 10/14/2016,30.004805,64.720435,64.638291,62.561865,61.905693,25.609651
6:41:17.709 PM 10/14/2016,30.010360,64.703139,64.636207,62.469841,61.895514,25.653786
6:41:37.709 PM 10/14/2016,30.015916,64.692943,64.640181,62.585772,61.986218,25.634775
6:41:57.710 PM 10/14/2016,30.021472,64.647667,64.589197,62.113621,61.749313,25.639391
6:42:17.709 PM 10/14/2016,30.027027,64.654630,64.587335,62.545275,62.065933,25.699284
6:42:37.709 PM 10/14/2016,30.032582,64.679984,64.619644,62.869367,62.191950,25.701642
6:42:57.710 PM 10/14/2016,30.038138,64.746278,64.692610,63.586619,62.641476,25.759941
6:43:17.710 PM 10/14/2016,30.043694,64.786226,64.732844,63.277457,62.752900,25.739219
6:43:37.708 PM 10/14/2016,30.049249,64.776910,64.717703,62.355162,62.199663,25.785489
6:43:57.709 PM 10/14/2016,30.054805,64.716873,64.651839,61.118030,60.994361,25.757101
6:44:17.708 PM 10/14/2016,30.060360,64.750261,64.677623,62.762442,62.086470,25.529799
6:44:37.710 PM 10/14/2016,30.065916,64.788944,64.708072,64.047101,62.901263,25.424083
6:44:57.711 PM 10/14/2016,30.071472,64.786162,64.729914,63.702972,62.864056,25.526170
6:45:17.709 PM 10/14/2016,30.077027,64.748161,64.663019,61.829866,61.670496,25.600880
6:45:37.709 PM 10/14/2016,30.082583,64.682494,64.592277,60.481624,60.592177,25.624239
6:45:57.709 PM 10/14/2016,30.088138,64.683102,64.587044,61.512618,61.216389,25.661792
6:46:17.709 PM 10/14/2016,30.093694,64.683319,64.594888,62.742981,61.996399,25.716148
6:46:37.708 PM 10/14/2016,30.099249,64.659767,64.582474,62.934448,62.175948,25.730716
6:46:57.714 PM 10/14/2016,30.104806,64.701970,64.604759,61.490234,61.452466,25.733974
6:47:17.708 PM 10/14/2016,30.110360,64.679286,64.581901,60.781027,60.784524,25.694217
6:47:37.708 PM 10/14/2016,30.115916,64.689452,64.618929,62.603997,61.847453,25.759982
6:47:57.709 PM 10/14/2016,30.121471,64.717778,64.631013,62.544182,61.983672,25.763158
6:48:17.709 PM 10/14/2016,30.127027,64.730873,64.625821,62.383113,61.895648,25.814350
6:48:37.707 PM 10/14/2016,30.132582,64.749894,64.615920,62.205921,61.790007,25.858505
6:48:57.709 PM 10/14/2016,30.138138,64.727864,64.619084,62.570188,62.061930,25.863043
6:49:17.711 PM 10/14/2016,30.143694,64.719755,64.605457,62.189264,61.825545,25.836472
6:49:37.709 PM 10/14/2016,30.149249,64.723147,64.614309,62.633266,62.094697,25.835993
6:49:57.709 PM 10/14/2016,30.154805,64.729858,64.624741,62.791066,62.231360,25.415976
6:50:17.709 PM 10/14/2016,30.160360,64.706049,64.605246,62.657888,62.183619,25.452119
6:50:37.710 PM 10/14/2016,30.165916,64.644825,64.592776,62.960450,62.333376,25.529182
6:50:57.708 PM 10/14/2016,30.171471,64.640733,64.572402,62.833733,62.367666,25.594880
6:51:17.709 PM 10/14/2016,30.177027,64.639630,64.594503,63.009841,62.464140,25.654282
6:51:37.710 PM 10/14/2016,30.182583,64.671618,64.592237,62.983226,62.492564,25.740566
6:51:57.710 PM 10/14/2016,30.188138,64.676205,64.622596,63.072689,62.569366,25.764950
6:52:17.709 PM 10/14/2016,30.193694,64.750592,64.696286,63.399258,62.800878,25.834589
6:52:37.709 PM 10/14/2016,30.199249,64.824703,64.714147,63.437195,62.917176,25.874114
6:52:57.709 PM 10/14/2016,30.204805,64.775351,64.662145,61.016235,61.282393,25.837691
6:53:17.708 PM 10/14/2016,30.210360,64.788430,64.677095,62.528678,62.120148,25.813138
6:53:37.709 PM 10/14/2016,30.215916,64.747216,64.646796,60.818814,61.278060,25.821711
6:53:57.709 PM 10/14/2016,30.221471,64.740084,64.640313,62.334125,61.902698,25.811241
6:54:17.710 PM 10/14/2016,30.227027,64.724061,64.650198,62.032107,61.745907,25.822008
6:54:37.710 PM 10/14/2016,30.232583,64.705968,64.626096,62.338800,61.936020,25.802661
6:54:57.708 PM 10/14/2016,30.238138,64.706657,64.637258,62.906148,62.285748,25.660863
6:55:17.710 PM 10/14/2016,30.243694,64.636551,64.565011,61.121186,61.146070,25.616577
6:55:37.709 PM 10/14/2016,30.249249,64.649896,64.592711,62.822283,62.152994,25.581037
6:55:57.708 PM 10/14/2016,30.254804,64.678913,64.618989,63.028753,62.400478,25.385295
6:56:17.708 PM 10/14/2016,30.260360,64.739814,64.652518,63.681328,62.741863,25.470078
6:56:37.713 PM 10/14/2016,30.265917,64.755864,64.645994,61.042448,61.193910,25.576466
6:56:57.709 PM 10/14/2016,30.271471,64.789462,64.686526,62.505527,62.006172,25.653138
6:57:17.710 PM 10/14/2016,30.277027,64.772581,64.703404,62.686065,62.166372,25.689949
6:57:37.709 PM 10/14/2016,30.282583,64.803973,64.715553,63.126546,62.401176,25.695379
6:57:57.709 PM 10/14/2016,30.288138,64.800711,64.688072,61.576406,61.585552,25.694482
6:58:17.708 PM 10/14/2016,30.293693,64.681938,64.572610,58.625484,59.476297,25.687633
6:58:37.709 PM 10/14/2016,30.299249,64.749035,64.637070,62.869004,61.918732,25.583835
6:58:57.709 PM 10/14/2016,30.304805,64.758135,64.669647,63.805240,62.633411,25.440860
6:59:17.710 PM 10/14/2016,30.310361,64.709917,64.668061,63.643073,62.651759,25.533910
6:59:37.708 PM 10/14/2016,30.315916,64.730710,64.660902,62.915346,62.495826,25.554393
6:59:57.709 PM 10/14/2016,30.321472,64.666423,64.604041,61.201961,61.127530,25.567383
7:00:17.710 PM 10/14/2016,30.327027,64.681683,64.609108,62.492229,61.927601,25.437482
7:00:37.709 PM 10/14/2016,30.332582,64.716821,64.644820,63.395687,62.487507,25.295648
7:00:57.710 PM 10/14/2016,30.338138,64.740525,64.693360,63.628110,62.694546,25.446001
7:01:17.709 PM 10/14/2016,30.343694,64.702439,64.615532,60.788155,60.906244,25.528339
7:01:37.710 PM 10/14/2016,30.349249,64.769086,64.682007,62.162854,61.752381,25.536245
7:01:57.709 PM 10/14/2016,30.354805,64.813877,64.717107,62.949764,62.272771,25.407827
7:02:17.709 PM 10/14/2016,30.360360,64.833725,64.764268,63.905448,62.841477,25.537936
7:02:37.708 PM 10/14/2016,30.365916,64.817649,64.730858,61.632893,61.709585,25.667910
7:02:57.709 PM 10/14/2016,30.371471,64.783762,64.696432,61.656349,61.429890,25.667038
7:03:17.708 PM 10/14/2016,30.377027,64.806410,64.695968,62.641291,62.041215,25.486598
7:03:37.710 PM 10/14/2016,30.382583,64.805554,64.721857,63.440150,62.554937,25.474817
7:03:57.709 PM 10/14/2016,30.388138,64.812373,64.753878,64.332482,63.073538,25.525525
7:04:17.709 PM 10/14/2016,30.393694,64.714910,64.653480,60.740580,60.902651,25.524471
7:04:37.709 PM 10/14/2016,30.399249,64.701606,64.614497,59.893559,60.622743,25.609937
7:04:57.709 PM 10/14/2016,30.404805,64.652915,64.566781,61.019915,60.680344,25.584736
7:05:17.709 PM 10/14/2016,30.410360,64.715791,64.635486,63.612761,62.384100,25.330723
7:05:37.709 PM 10/14/2016,30.415916,64.703913,64.658331,63.626554,62.594900,25.314380
7:05:57.709 PM 10/14/2016,30.421471,64.739369,64.649642,63.373760,62.483906,25.269106
7:06:17.708 PM 10/14/2016,30.427027,64.710824,64.671653,62.843786,62.132681,25.279462
7:06:37.710 PM 10/14/2016,30.432583,64.658805,64.600774,60.755548,61.153965,25.338815
7:06:57.707 PM 10/14/2016,30.438138,64.711257,64.601695,61.558563,61.274849,25.416328
7:07:17.709 PM 10/14/2016,30.443694,64.756040,64.685224,62.877803,62.195439,25.447021
7:07:37.709 PM 10/14/2016,30.449249,64.818276,64.718092,62.724861,62.067038,25.479093
7:07:57.709 PM 10/14/2016,30.454805,64.750058,64.656706,60.465857,60.577508,25.545708
7:08:17.709 PM 10/14/2016,30.460360,64.780006,64.693818,62.857587,62.052591,25.339429
7:08:37.708 PM 10/14/2016,30.465916,64.814152,64.714160,63.553308,62.526543,25.324246
7:08:57.710 PM 10/14/2016,30.471472,64.805705,64.728716,63.640973,62.704046,25.431042
7:09:17.707 PM 10/14/2016,30.477027,64.766056,64.665326,61.773454,61.560262,25.524831
7:09:37.707 PM 10/14/2016,30.482582,64.716110,64.663756,62.475496,61.931541,25.456476
7:09:57.710 PM 10/14/2016,30.488138,64.759332,64.670479,63.157837,62.410299,25.571980
7:10:17.710 PM 10/14/2016,30.493694,64.738825,64.699604,63.646151,62.705409,25.591219
7:10:37.708 PM 10/14/2016,30.499249,64.729986,64.668377,62.139625,61.843770,25.604182
7:10:57.708 PM 10/14/2016,30.504804,64.705808,64.671389,61.682987,61.795116,25.631086
7:11:17.710 PM 10/14/2016,30.510361,64.687496,64.634852,61.949856,61.595073,25.707807
7:11:37.709 PM 10/14/2016,30.515916,64.782283,64.656289,63.118134,62.318218,25.743433
7:11:57.709 PM 10/14/2016,30.521472,64.787234,64.682657,63.706791,62.760854,25.795705
7:12:17.708 PM 10/14/2016,30.527027,64.724323,64.651609,61.999812,61.758665,25.717532
7:12:37.710 PM 10/14/2016,30.532583,64.712042,64.658619,62.475771,62.018153,25.763118
7:12:57.710 PM 10/14/2016,30.538138,64.704230,64.646486,62.577461,62.090047,25.760320
7:13:17.709 PM 10/14/2016,30.543694,64.784195,64.708470,63.274980,62.503382,25.775373
7:13:37.709 PM 10/14/2016,30.549249,64.813074,64.766015,63.206302,62.611120,25.788829
7:13:57.711 PM 10/14/2016,30.554805,64.854243,64.763068,62.832472,62.387189,25.811354
7:14:17.710 PM 10/14/2016,30.560360,64.795235,64.769357,62.720988,62.198394,25.795721
7:14:37.708 PM 10/14/2016,30.565915,64.827838,64.756558,62.412873,62.032842,25.777719
7:14:57.710 PM 10/14/2016,30.571472,64.841061,64.735105,62.040104,61.754534,25.728721
7:15:17.710 PM 10/14/2016,30.577027,64.730083,64.738416,63.088860,62.481516,25.749412
7:15:37.710 PM 10/14/2016,30.582583,64.722740,64.648711,60.322790,60.687728,25.713572
7:15:57.710 PM 10/14/2016,30.588138,64.706155,64.601463,59.967675,60.467039,25.739760
7:16:17.708 PM 10/14/2016,30.593693,64.470310,64.285849,50.571128,54.854476,25.707229
7:16:37.711 PM 10/14/2016,30.599250,64.272776,63.955310,46.453280,51.661691,25.748699
7:16:57.709 PM 10/14/2016,30.604805,64.034617,63.613488,45.853310,50.185805,25.801816
7:17:17.709 PM 10/14/2016,30.610360,63.918969,63.434620,47.412624,51.030435,25.799475
7:17:37.709 PM 10/14/2016,30.615916,63.686929,63.056467,44.648579,48.791450,25.841180
7:17:57.709 PM 10/14/2016,30.621471,63.451352,62.800460,44.002991,48.141485,25.854627
7:18:17.709 PM 10/14/2016,30.627027,63.187211,62.378193,40.432822,45.358289,25.803568
7:18:37.708 PM 10/14/2016,30.632582,62.903527,61.999775,38.533736,43.749331,25.768584
7:18:57.709 PM 10/14/2016,30.638138,62.506937,61.458765,33.908800,39.921378,25.769849
7:19:17.709 PM 10/14/2016,30.643694,62.185245,61.000872,30.717628,37.924042,25.821932
7:19:37.710 PM 10/14/2016,30.649249,61.748086,60.409915,27.047834,34.425555,25.771699
7:19:57.710 PM 10/14/2016,30.654805,61.365020,59.862419,26.867895,33.941265,25.817458
7:20:17.709 PM 10/14/2016,30.660360,60.860007,59.259011,22.062746,30.238762,25.913309
7:20:37.709 PM 10/14/2016,30.665916,60.291608,58.549311,19.333195,27.408842,25.996974
7:20:57.709 PM 10/14/2016,30.671472,59.831675,58.001731,20.504627,27.124366,25.868729
7:21:17.710 PM 10/14/2016,30.677027,59.256428,57.262409,15.486470,23.369675,25.839502
7:21:37.710 PM 10/14/2016,30.682583,58.609672,56.429076,13.588663,20.564377,25.819059
7:21:57.710 PM 10/14/2016,30.688138,57.981038,55.722125,11.408875,18.165973,25.817230
