Burn-In Test,Logger Rev-1.0
Operator,ddenoff
Unit,OCU
Product Number,1F67700-1
Serial Number,0034
Date,20161012_0056
Position,1
Units in Chamber,*0034
*Thermocouples are placed on this unit
Comments,

Timestamp,Hours since start,TC1(°C),TC2(°C),TC3(°C),TC4(°C),Air(°C)
1:04:40.434 AM 10/13/2016,24.133339,26.474336,26.407518,25.941070,25.646111,24.269748
1:05:00.432 AM 10/13/2016,24.138894,26.484737,26.424783,25.966802,25.642110,24.047058
1:05:20.432 AM 10/13/2016,24.144450,26.522923,26.467153,25.990165,25.700308,24.009197
1:05:40.433 AM 10/13/2016,24.150005,26.556003,26.482278,26.008004,25.711955,24.056429
1:06:00.435 AM 10/13/2016,24.155562,26.555717,26.509996,26.026831,25.728976,24.035654
1:06:20.420 AM 10/13/2016,24.161113,26.590999,26.527659,26.039087,25.754228,24.263252
1:06:40.435 AM 10/13/2016,24.166673,26.628848,26.574714,26.063684,25.789751,24.250531
1:07:00.433 AM 10/13/2016,24.172228,26.623217,26.575429,26.073222,25.799968,24.060222
1:07:20.433 AM 10/13/2016,24.177783,26.657657,26.604973,26.114334,25.824326,24.247734
1:07:40.435 AM 10/13/2016,24.183339,26.658318,26.619644,26.110466,25.841845,24.434320
1:08:00.432 AM 10/13/2016,24.188894,26.715176,26.661122,26.157830,25.877127,24.330770
1:08:20.432 AM 10/13/2016,24.194450,26.719886,26.664637,26.157732,25.868205,24.403954
1:08:40.433 AM 10/13/2016,24.200006,26.698147,26.645752,26.154715,25.876674,24.446455
1:09:00.430 AM 10/13/2016,24.205560,26.755172,26.696499,26.197914,25.923566,24.500804
1:09:20.432 AM 10/13/2016,24.211116,26.788115,26.722874,26.231180,25.935691,24.669408
1:09:40.433 AM 10/13/2016,24.216672,26.780832,26.742898,26.228269,25.956723,24.469364
1:10:00.430 AM 10/13/2016,24.222227,26.821676,26.772469,26.268706,25.977537,24.369424
1:10:20.436 AM 10/13/2016,24.227784,26.826432,26.785351,26.274949,25.984598,24.422574
1:10:40.441 AM 10/13/2016,24.233341,26.860547,26.812700,26.302954,26.011870,24.530120
1:11:00.439 AM 10/13/2016,24.238896,26.913486,26.853696,26.334223,26.042822,24.305137
1:11:20.432 AM 10/13/2016,24.244450,26.913929,26.858183,26.352399,26.056248,24.234621
1:11:40.433 AM 10/13/2016,24.250006,26.923963,26.876475,26.363919,26.054898,24.304110
1:12:00.434 AM 10/13/2016,24.255561,27.014196,26.951161,26.413486,26.105969,24.272582
1:12:20.433 AM 10/13/2016,24.261117,27.020499,26.981302,26.440425,26.140218,24.523012
1:12:40.433 AM 10/13/2016,24.266672,27.019965,26.950605,26.427809,26.148329,24.454994
1:13:00.418 AM 10/13/2016,24.272224,27.072242,27.006713,26.456786,26.172181,24.479024
1:13:20.436 AM 10/13/2016,24.277784,27.084467,27.038077,26.486347,26.199369,24.420541
1:13:40.439 AM 10/13/2016,24.283341,27.137969,27.079200,26.527836,26.245627,24.521164
1:14:00.441 AM 10/13/2016,24.288897,27.130578,27.070020,26.527693,26.239064,24.533475
1:14:20.423 AM 10/13/2016,24.294447,27.192511,27.117146,26.553269,26.271776,24.522414
1:14:40.433 AM 10/13/2016,24.300005,27.207104,27.143610,26.591066,26.316025,24.600087
1:15:00.434 AM 10/13/2016,24.305561,27.237708,27.169195,26.615563,26.334452,24.491781
1:15:20.434 AM 10/13/2016,24.311117,27.235084,27.163427,26.621355,26.327690,24.607358
1:15:40.421 AM 10/13/2016,24.316669,27.281298,27.210238,26.671524,26.383509,24.622369
1:16:00.433 AM 10/13/2016,24.322228,27.307849,27.236723,26.669247,26.395330,24.523811
1:16:20.432 AM 10/13/2016,24.327783,27.288009,27.247443,26.687938,26.381928,24.570882
1:16:40.433 AM 10/13/2016,24.333339,27.349479,27.281879,26.703930,26.423365,24.550875
1:17:00.431 AM 10/13/2016,24.338894,27.364780,27.287762,26.718705,26.451133,24.491890
1:17:20.434 AM 10/13/2016,24.344450,27.398810,27.334247,26.757229,26.475560,24.480386
1:17:40.432 AM 10/13/2016,24.350005,27.435413,27.365950,26.789252,26.499888,24.469440
1:18:00.434 AM 10/13/2016,24.355561,27.459606,27.383308,26.813294,26.510538,24.644374
1:18:20.439 AM 10/13/2016,24.361118,27.482929,27.417942,26.836201,26.555095,24.550726
1:18:40.439 AM 10/13/2016,24.366674,27.518864,27.448306,26.873028,26.576718,24.609102
1:19:00.426 AM 10/13/2016,24.372226,27.521440,27.461611,26.871110,26.569092,24.648070
1:19:20.434 AM 10/13/2016,24.377783,27.545170,27.477273,26.910118,26.597889,24.547058
1:19:40.433 AM 10/13/2016,24.383339,27.615804,27.533743,26.942624,26.648148,24.525925
1:20:00.433 AM 10/13/2016,24.388894,27.604197,27.535822,26.945707,26.651340,24.633192
1:20:20.432 AM 10/13/2016,24.394450,27.625744,27.554552,26.962418,26.658041,24.516696
1:20:40.415 AM 10/13/2016,24.400001,27.672712,27.598525,27.000353,26.705022,24.255157
1:21:00.432 AM 10/13/2016,24.405561,27.693748,27.626617,27.025891,26.735841,24.291105
1:21:20.435 AM 10/13/2016,24.411117,27.731664,27.655425,27.044012,26.779023,24.363219
1:21:40.435 AM 10/13/2016,24.416673,27.757287,27.682428,27.080466,26.777330,24.251425
1:22:00.434 AM 10/13/2016,24.422228,27.792355,27.717617,27.105294,26.821024,24.510100
1:22:20.433 AM 10/13/2016,24.427783,27.791567,27.721638,27.114046,26.826161,24.612516
1:22:40.434 AM 10/13/2016,24.433339,27.856755,27.781746,27.158238,26.866055,24.515351
1:23:00.436 AM 10/13/2016,24.438895,27.855952,27.788915,27.166536,26.872544,24.360732
1:23:20.440 AM 10/13/2016,24.444452,27.887492,27.811303,27.196225,26.893595,24.538310
1:23:40.442 AM 10/13/2016,24.450008,27.938104,27.857309,27.241831,26.947082,24.622963
1:24:00.441 AM 10/13/2016,24.455563,27.963812,27.893373,27.257197,26.963721,24.545916
1:24:20.433 AM 10/13/2016,24.461117,28.008136,27.930795,27.294570,26.986332,24.462084
1:24:40.436 AM 10/13/2016,24.466673,28.029095,27.957188,27.303519,27.009092,24.518037
1:25:00.435 AM 10/13/2016,24.472228,28.032876,27.954562,27.320639,27.017374,24.583420
1:25:20.417 AM 10/13/2016,24.477779,28.049470,27.977861,27.338108,27.044326,24.435929
1:25:40.430 AM 10/13/2016,24.483338,28.089644,28.003451,27.368017,27.073538,24.497832
1:26:00.433 AM 10/13/2016,24.488894,28.108298,28.023220,27.368341,27.074411,24.184776
1:26:20.434 AM 10/13/2016,24.494450,28.139265,28.055761,27.421414,27.123244,24.285132
1:26:40.435 AM 10/13/2016,24.500006,28.168148,28.091975,27.430630,27.146037,24.375565
1:27:00.431 AM 10/13/2016,24.505561,28.191932,28.106035,27.446111,27.156388,24.332870
1:27:20.433 AM 10/13/2016,24.511117,28.229409,28.130606,27.479291,27.176885,24.462702
1:27:40.440 AM 10/13/2016,24.516674,28.252319,28.146100,27.481163,27.226792,24.430765
1:28:00.442 AM 10/13/2016,24.522230,28.266298,28.180375,27.528567,27.216924,24.490221
1:28:20.416 AM 10/13/2016,24.527778,28.298307,28.209184,27.548616,27.250636,24.562106
1:28:40.433 AM 10/13/2016,24.533339,28.334094,28.228474,27.576768,27.273584,24.546446
1:29:00.421 AM 10/13/2016,24.538891,28.350879,28.268918,27.588831,27.281089,24.560723
1:29:20.432 AM 10/13/2016,24.544450,28.361682,28.276668,27.627967,27.310839,24.405737
1:29:40.434 AM 10/13/2016,24.550006,28.380472,28.293840,27.643748,27.324498,24.374486
1:30:00.433 AM 10/13/2016,24.555561,28.409729,28.328657,27.654990,27.342934,24.514542
1:30:20.433 AM 10/13/2016,24.561117,28.427263,28.353726,27.682235,27.373603,24.475719
1:30:40.427 AM 10/13/2016,24.566670,28.459032,28.374134,27.680902,27.402046,24.474855
1:31:00.440 AM 10/13/2016,24.572230,28.481777,28.402779,27.708746,27.414308,24.503609
1:31:20.434 AM 10/13/2016,24.577784,28.496034,28.405644,27.716750,27.420080,24.444849
1:31:40.434 AM 10/13/2016,24.583339,28.523836,28.428560,27.749014,27.454500,24.388356
1:32:00.433 AM 10/13/2016,24.588894,28.523881,28.450493,27.760808,27.461611,24.534294
1:32:20.436 AM 10/13/2016,24.594451,28.565315,28.478390,27.800830,27.482404,24.697270
1:32:40.433 AM 10/13/2016,24.600006,28.587544,28.504199,27.817210,27.504498,24.634674
1:33:00.435 AM 10/13/2016,24.605562,28.604265,28.505503,27.840741,27.523813,24.541147
1:33:20.430 AM 10/13/2016,24.611116,28.604607,28.534586,27.830582,27.525190,24.565364
1:33:40.434 AM 10/13/2016,24.616672,28.632288,28.553066,27.840762,27.550186,24.560363
1:34:00.434 AM 10/13/2016,24.622228,28.652230,28.566269,27.856128,27.564726,24.632451
1:34:20.433 AM 10/13/2016,24.627783,28.661591,28.590736,27.866971,27.575203,24.734199
1:34:40.415 AM 10/13/2016,24.633334,28.665858,28.602936,27.889204,27.585378,24.787352
1:35:00.437 AM 10/13/2016,24.638896,28.687467,28.607381,27.902032,27.605957,24.676887
1:35:20.434 AM 10/13/2016,24.644450,28.704796,28.618405,27.931089,27.615095,24.636576
1:35:40.420 AM 10/13/2016,24.650002,28.727872,28.650886,27.949948,27.640913,24.608444
1:36:00.422 AM 10/13/2016,24.655558,28.748339,28.680973,27.954563,27.673518,24.543351
1:36:20.426 AM 10/13/2016,24.661115,28.782468,28.694814,27.982906,27.679522,24.527035
1:36:40.430 AM 10/13/2016,24.666671,28.782871,28.720910,27.996855,27.695804,24.530894
1:37:00.415 AM 10/13/2016,24.672223,28.820197,28.739031,28.022383,27.726187,24.533152
1:37:20.420 AM 10/13/2016,24.677780,28.825391,28.770508,28.048736,27.757200,24.398407
1:37:40.433 AM 10/13/2016,24.683339,28.854151,28.806560,28.058420,27.755570,24.467639
1:38:00.432 AM 10/13/2016,24.688894,28.869205,28.799170,28.085270,27.784511,24.578501
1:38:20.434 AM 10/13/2016,24.694450,28.899888,28.826220,28.096042,27.790224,24.681323
1:38:40.433 AM 10/13/2016,24.700006,28.930261,28.840214,28.123476,27.828891,24.672599
1:39:00.433 AM 10/13/2016,24.705561,28.946835,28.865301,28.146431,27.835756,24.532667
1:39:20.432 AM 10/13/2016,24.711116,28.962082,28.896582,28.158155,27.851546,24.469771
1:39:40.435 AM 10/13/2016,24.716673,28.987956,28.909018,28.180886,27.858526,24.548484
1:40:00.448 AM 10/13/2016,24.722232,29.025084,28.937013,28.188682,27.891282,24.650440
1:40:20.420 AM 10/13/2016,24.727780,29.023884,28.951256,28.207390,27.912478,24.717730
1:40:40.433 AM 10/13/2016,24.733339,29.036751,28.972357,28.233976,27.945670,24.750403
1:41:00.433 AM 10/13/2016,24.738894,29.064171,29.007145,28.251318,27.949736,24.687802
1:41:20.432 AM 10/13/2016,24.744450,29.088681,29.014607,28.279467,27.979182,24.640955
1:41:40.430 AM 10/13/2016,24.750005,29.109262,29.037780,28.301121,27.991317,24.595197
1:42:00.418 AM 10/13/2016,24.755557,29.138301,29.059854,28.310843,28.012949,24.571115
1:42:20.434 AM 10/13/2016,24.761117,29.155360,29.072351,28.336042,28.025723,24.499099
1:42:40.433 AM 10/13/2016,24.766672,29.173892,29.097295,28.348457,28.051942,24.501407
1:43:00.433 AM 10/13/2016,24.772228,29.206229,29.117643,28.365061,28.073747,24.556767
1:43:20.441 AM 10/13/2016,24.777786,29.214958,29.138448,28.391963,28.091125,24.623959
1:43:40.431 AM 10/13/2016,24.783338,29.247759,29.168683,28.416220,28.106349,24.689068
1:44:00.414 AM 10/13/2016,24.788889,29.270559,29.181160,28.441134,28.129918,24.648058
1:44:20.435 AM 10/13/2016,24.794450,29.305309,29.238964,28.476586,28.144364,24.625408
1:44:40.423 AM 10/13/2016,24.800003,29.337499,29.257613,28.507162,28.181958,24.382553
1:45:00.433 AM 10/13/2016,24.805561,29.370032,29.297336,28.525897,28.211327,24.454739
1:45:20.433 AM 10/13/2016,24.811117,29.435036,29.356687,28.568741,28.263045,24.540769
1:45:40.446 AM 10/13/2016,24.816676,29.462740,29.371354,28.599099,28.281452,24.596304
1:46:00.416 AM 10/13/2016,24.822223,29.513955,29.418385,28.632876,28.330716,24.678971
1:46:20.433 AM 10/13/2016,24.827783,29.541642,29.434935,28.648822,28.342225,24.531846
1:46:40.434 AM 10/13/2016,24.833339,29.561128,29.456114,28.684026,28.362511,24.499380
1:47:00.433 AM 10/13/2016,24.838894,29.577011,29.485758,28.688825,28.372429,24.535917
1:47:20.433 AM 10/13/2016,24.844450,29.600967,29.508146,28.702277,28.390664,24.503785
1:47:40.423 AM 10/13/2016,24.850003,29.616494,29.523637,28.727663,28.422571,24.532593
1:48:00.435 AM 10/13/2016,24.855562,29.645384,29.543335,28.753316,28.429320,24.489895
1:48:20.432 AM 10/13/2016,24.861116,29.663125,29.561714,28.770802,28.449067,24.463693
1:48:40.430 AM 10/13/2016,24.866671,29.667405,29.581140,28.785913,28.467199,24.430095
1:49:00.433 AM 10/13/2016,24.872228,29.681929,29.590762,28.790212,28.489119,24.412569
1:49:20.435 AM 10/13/2016,24.877784,29.704289,29.602418,28.815321,28.498133,24.417933
1:49:40.435 AM 10/13/2016,24.883339,29.714035,29.619766,28.803243,28.500024,24.439920
1:50:00.431 AM 10/13/2016,24.888894,29.721974,29.632200,28.833121,28.515332,24.472763
1:50:20.432 AM 10/13/2016,24.894450,29.744516,29.655016,28.849117,28.548392,24.547168
1:50:40.434 AM 10/13/2016,24.900006,29.759551,29.681837,28.866398,28.570815,24.457657
1:51:00.436 AM 10/13/2016,24.905562,29.776534,29.688519,28.894349,28.579256,24.503332
1:51:20.434 AM 10/13/2016,24.911117,29.799759,29.720082,28.909724,28.570055,24.366698
1:51:40.436 AM 10/13/2016,24.916673,29.824167,29.739193,28.935567,28.607105,24.391659
1:52:00.433 AM 10/13/2016,24.922228,29.840660,29.751077,28.949184,28.618647,24.475156
1:52:20.432 AM 10/13/2016,24.927783,29.864699,29.780944,28.958720,28.634452,24.391700
1:52:40.432 AM 10/13/2016,24.933339,29.885013,29.796531,28.966178,28.662456,24.434064
1:53:00.432 AM 10/13/2016,24.938894,29.914501,29.810447,29.000622,28.673018,24.544594
1:53:20.432 AM 10/13/2016,24.944450,29.934432,29.848171,29.029358,28.712284,24.428129
1:53:40.421 AM 10/13/2016,24.950002,29.943755,29.850812,29.031054,28.735402,24.428550
1:54:00.433 AM 10/13/2016,24.955561,29.968368,29.863667,29.071312,28.741759,24.423473
1:54:20.434 AM 10/13/2016,24.961117,29.976625,29.907278,29.078726,28.772853,24.465833
1:54:40.433 AM 10/13/2016,24.966672,30.009530,29.923169,29.106483,28.783153,24.390511
1:55:00.433 AM 10/13/2016,24.972228,30.040986,29.952030,29.112368,28.806894,24.334304
1:55:20.432 AM 10/13/2016,24.977783,30.048708,29.966382,29.126549,28.808735,24.358603
1:55:40.432 AM 10/13/2016,24.983339,30.071735,29.978178,29.150667,28.827248,24.426084
1:56:00.433 AM 10/13/2016,24.988894,30.089936,29.990993,29.181097,28.858869,24.377988
1:56:20.433 AM 10/13/2016,24.994450,30.111910,30.026045,29.181780,28.861709,24.306691
1:56:40.421 AM 10/13/2016,25.000002,30.125395,30.054273,29.210655,28.890797,24.297867
1:57:00.428 AM 10/13/2016,25.005560,30.160832,30.048756,29.231545,28.903523,24.354613
1:57:20.430 AM 10/13/2016,25.011116,30.159671,30.080722,29.242875,28.930940,24.391336
1:57:40.416 AM 10/13/2016,25.016668,30.186036,30.095114,29.257723,28.932405,24.356223
1:58:00.422 AM 10/13/2016,25.022225,30.206415,30.123227,29.273574,28.959625,24.426004
1:58:20.433 AM 10/13/2016,25.027783,30.229459,30.141889,29.298579,28.965213,24.352455
1:58:40.433 AM 10/13/2016,25.033339,30.241170,30.151938,29.306156,28.987561,24.372997
1:59:00.434 AM 10/13/2016,25.038895,30.272195,30.180448,29.334271,29.016395,24.389320
1:59:20.432 AM 10/13/2016,25.044450,30.296989,30.196898,29.338788,29.025001,24.339909
1:59:40.432 AM 10/13/2016,25.050005,30.319118,30.234711,29.377879,29.051083,24.302284
2:00:00.434 AM 10/13/2016,25.055561,30.381715,30.289473,29.404983,29.108909,24.288966
2:00:20.434 AM 10/13/2016,25.061117,30.439766,30.344428,29.466819,29.145684,24.334422
2:00:40.421 AM 10/13/2016,25.066669,30.402583,30.297542,29.444219,29.117278,24.295472
2:01:00.423 AM 10/13/2016,25.072225,30.482127,30.383356,29.512881,29.178740,24.211185
2:01:20.433 AM 10/13/2016,25.077783,30.510726,30.404595,29.539637,29.203805,24.276218
2:01:40.417 AM 10/13/2016,25.083334,30.529900,30.418214,29.542108,29.216240,24.288049
2:02:00.433 AM 10/13/2016,25.088894,30.536914,30.448908,29.549323,29.242166,24.307432
2:02:20.431 AM 10/13/2016,25.094449,30.587139,30.472642,29.585368,29.273569,24.279800
2:02:40.433 AM 10/13/2016,25.100006,30.622255,30.515111,29.623832,29.297111,24.291721
2:03:00.422 AM 10/13/2016,25.105558,30.649069,30.530852,29.653837,29.325433,24.347010
2:03:20.420 AM 10/13/2016,25.111113,30.671562,30.572401,29.651893,29.330123,24.325947
2:03:40.430 AM 10/13/2016,25.116671,30.654949,30.557889,29.648488,29.337126,24.382250
2:04:00.416 AM 10/13/2016,25.122223,30.699149,30.578700,29.688222,29.365304,24.404989
2:04:20.434 AM 10/13/2016,25.127784,30.736449,30.614364,29.706442,29.387649,24.387878
2:04:40.421 AM 10/13/2016,25.133336,30.728855,30.625659,29.720095,29.400361,24.351699
2:05:00.425 AM 10/13/2016,25.138892,30.753131,30.645191,29.726958,29.420548,24.371797
2:05:20.416 AM 10/13/2016,25.144445,30.769866,30.680803,29.765399,29.424627,24.397315
2:05:40.432 AM 10/13/2016,25.150005,30.781958,30.670848,29.758631,29.441085,24.328814
2:06:00.432 AM 10/13/2016,25.155561,30.778097,30.674649,29.784815,29.452148,24.326835
2:06:20.432 AM 10/13/2016,25.161116,30.808689,30.701165,29.802117,29.479825,24.335074
2:06:40.433 AM 10/13/2016,25.166672,30.823891,30.719321,29.817963,29.500741,24.286416
2:07:00.433 AM 10/13/2016,25.172228,30.825375,30.728272,29.834324,29.513478,24.185076
2:07:20.433 AM 10/13/2016,25.177783,30.851914,30.750529,29.847415,29.535529,24.249202
2:07:40.420 AM 10/13/2016,25.183335,30.867934,30.762580,29.860239,29.545012,24.289455
2:08:00.434 AM 10/13/2016,25.188895,30.884818,30.789932,29.882139,29.564450,24.379736
2:08:20.432 AM 10/13/2016,25.194450,30.912629,30.814373,29.914317,29.592960,24.361964
2:08:40.432 AM 10/13/2016,25.200005,30.934461,30.820979,29.918895,29.581825,24.403346
2:09:00.432 AM 10/13/2016,25.205561,30.956289,30.860273,29.940468,29.608304,24.331134
2:09:20.425 AM 10/13/2016,25.211114,30.980219,30.868781,29.950361,29.621491,24.421819
2:09:40.433 AM 10/13/2016,25.216672,30.990306,30.888746,29.975166,29.635878,24.356658
2:10:00.432 AM 10/13/2016,25.222227,31.000409,30.903725,29.978244,29.648573,24.345322
2:10:20.434 AM 10/13/2016,25.227784,31.032377,30.917111,29.991417,29.675893,24.393440
2:10:40.435 AM 10/13/2016,25.233339,31.048714,30.943907,30.020425,29.699301,24.348635
2:11:00.433 AM 10/13/2016,25.238894,31.065932,30.970738,30.028708,29.723022,24.424379
2:11:20.433 AM 10/13/2016,25.244450,31.083115,30.988926,30.048005,29.734012,24.487706
2:11:40.434 AM 10/13/2016,25.250006,31.115096,31.007824,30.082109,29.759940,24.480912
2:12:00.433 AM 10/13/2016,25.255561,31.123153,31.024493,30.082848,29.771845,24.474297
2:12:20.432 AM 10/13/2016,25.261116,31.136041,31.045421,30.111364,29.789492,24.340875
2:12:40.433 AM 10/13/2016,25.266672,31.160683,31.052739,30.124430,29.800600,24.370502
2:13:00.435 AM 10/13/2016,25.272228,31.185789,31.082293,30.146072,29.818611,24.414062
2:13:20.422 AM 10/13/2016,25.277780,31.198105,31.105499,30.154330,29.826891,24.314738
2:13:40.434 AM 10/13/2016,25.283339,31.209859,31.129733,30.182141,29.843864,24.356681
2:14:00.434 AM 10/13/2016,25.288895,31.222457,31.136320,30.187034,29.860077,24.361432
2:14:20.441 AM 10/13/2016,25.294452,31.244721,31.147211,30.201655,29.874575,24.293777
2:14:40.416 AM 10/13/2016,25.300001,31.278334,31.174975,30.223538,29.892144,24.350798
2:15:00.431 AM 10/13/2016,25.305560,31.276137,31.189990,30.246351,29.905501,24.384504
2:15:20.435 AM 10/13/2016,25.311117,31.314077,31.215493,30.262324,29.911296,24.328189
2:15:40.419 AM 10/13/2016,25.316668,31.326967,31.233819,30.278002,29.942419,24.345750
2:16:00.422 AM 10/13/2016,25.322225,31.334746,31.248707,30.298770,29.957323,24.281074
2:16:20.434 AM 10/13/2016,25.327784,31.356824,31.262519,30.313164,29.983845,24.211637
2:16:40.441 AM 10/13/2016,25.333341,31.381816,31.283920,30.327476,29.992377,24.152874
2:17:00.440 AM 10/13/2016,25.338896,31.408174,31.298686,30.338753,30.004149,24.104291
2:17:20.432 AM 10/13/2016,25.344450,31.427209,31.328642,30.345637,30.021173,24.214820
2:17:40.433 AM 10/13/2016,25.350005,31.447093,31.338336,30.384036,30.043296,24.298587
2:18:00.433 AM 10/13/2016,25.355561,31.458738,31.362671,30.392171,30.062894,24.287637
2:18:20.433 AM 10/13/2016,25.361117,31.478731,31.378817,30.409548,30.081136,24.298469
2:18:40.440 AM 10/13/2016,25.366674,31.502465,31.398575,30.438808,30.103011,24.330474
2:19:00.440 AM 10/13/2016,25.372230,31.523746,31.426498,30.444433,30.111170,24.338993
2:19:20.431 AM 10/13/2016,25.377783,31.557978,31.438320,30.470248,30.138057,24.242227
2:19:40.435 AM 10/13/2016,25.383339,31.569327,31.457827,30.475853,30.152843,24.189374
2:20:00.434 AM 10/13/2016,25.388895,31.587004,31.478357,30.511127,30.161161,24.160978
2:20:20.432 AM 10/13/2016,25.394450,31.613102,31.492476,30.512126,30.166078,24.145774
2:20:40.436 AM 10/13/2016,25.400006,31.620822,31.513540,30.535710,30.206207,24.228468
2:21:00.431 AM 10/13/2016,25.405561,31.648082,31.543052,30.550340,30.212956,24.209134
2:21:20.434 AM 10/13/2016,25.411117,31.667869,31.556830,30.565143,30.219349,24.189640
2:21:40.433 AM 10/13/2016,25.416672,31.673339,31.576325,30.575640,30.257548,24.199231
2:22:00.435 AM 10/13/2016,25.422228,31.700988,31.595722,30.597365,30.257739,24.111046
2:22:20.435 AM 10/13/2016,25.427784,31.716129,31.607508,30.625181,30.291982,24.223849
2:22:40.434 AM 10/13/2016,25.433339,31.738386,31.629347,30.638560,30.301345,24.269793
2:23:00.432 AM 10/13/2016,25.438894,31.753807,31.648420,30.666478,30.318726,24.208737
2:23:20.422 AM 10/13/2016,25.444447,31.782886,31.675620,30.672761,30.346742,24.206732
2:23:40.434 AM 10/13/2016,25.450006,31.794224,31.684592,30.683530,30.333592,24.277284
2:24:00.434 AM 10/13/2016,25.455561,31.815908,31.716281,30.700361,30.371574,24.262146
2:24:20.420 AM 10/13/2016,25.461113,31.829812,31.725132,30.726808,30.377927,24.230660
2:24:40.428 AM 10/13/2016,25.466671,31.840070,31.746848,30.732165,30.396449,24.245070
2:25:00.424 AM 10/13/2016,25.472225,31.862130,31.774625,30.751262,30.414151,24.204389
2:25:20.433 AM 10/13/2016,25.477783,31.883968,31.782853,30.770125,30.421660,24.180610
2:25:40.433 AM 10/13/2016,25.483339,31.908446,31.791415,30.790264,30.459326,24.122425
2:26:00.434 AM 10/13/2016,25.488895,31.925627,31.814790,30.808976,30.456172,24.026236
2:26:20.433 AM 10/13/2016,25.494450,31.947475,31.839595,30.821619,30.472521,24.124089
2:26:40.433 AM 10/13/2016,25.500005,31.963361,31.858134,30.830496,30.512689,24.227087
2:27:00.421 AM 10/13/2016,25.505558,31.991027,31.870589,30.854545,30.523221,24.257194
2:27:20.433 AM 10/13/2016,25.511117,32.001402,31.896132,30.876632,30.534694,24.284451
2:27:40.431 AM 10/13/2016,25.516672,32.023354,31.915016,30.892754,30.547347,24.287492
2:28:00.433 AM 10/13/2016,25.522228,32.052159,31.938962,30.900222,30.584540,24.176075
2:28:20.434 AM 10/13/2016,25.527783,32.058662,31.967919,30.939476,30.597991,24.262037
2:28:40.434 AM 10/13/2016,25.533339,32.075081,31.970772,30.942276,30.616000,24.252065
2:29:00.432 AM 10/13/2016,25.538894,32.109336,32.000130,30.961893,30.630491,24.304394
2:29:20.432 AM 10/13/2016,25.544450,32.123437,32.010592,30.981970,30.642089,24.304327
2:29:40.433 AM 10/13/2016,25.550006,32.139427,32.036828,30.997105,30.665450,24.339764
2:30:00.433 AM 10/13/2016,25.555561,32.168848,32.060069,31.006473,30.680213,24.214349
2:30:20.421 AM 10/13/2016,25.561113,32.177478,32.081160,31.052783,30.702383,24.146046
2:30:40.423 AM 10/13/2016,25.566669,32.197676,32.087724,31.043519,30.712114,24.228441
2:31:00.437 AM 10/13/2016,25.572229,32.204544,32.107803,31.061287,30.725213,24.285059
2:31:20.430 AM 10/13/2016,25.577782,32.233198,32.118027,31.077073,30.746836,24.312789
2:31:40.434 AM 10/13/2016,25.583339,32.258267,32.131767,31.089597,30.754604,24.298916
2:32:00.434 AM 10/13/2016,25.588895,32.260772,32.150901,31.122178,30.772913,24.259931
2:32:20.415 AM 10/13/2016,25.594445,32.295804,32.194418,31.124976,30.780279,24.174035
2:32:40.431 AM 10/13/2016,25.600005,32.317571,32.203121,31.150814,30.786833,24.220614
2:33:00.431 AM 10/13/2016,25.605560,32.344994,32.226398,31.164334,30.832308,24.058640
2:33:20.433 AM 10/13/2016,25.611117,32.385689,32.263407,31.211010,30.847521,24.194034
2:33:40.423 AM 10/13/2016,25.616669,32.409627,32.269649,31.215603,30.878237,24.289886
2:34:00.434 AM 10/13/2016,25.622228,32.412102,32.305885,31.241406,30.876379,24.320717
2:34:20.433 AM 10/13/2016,25.627783,32.459945,32.322231,31.249934,30.883013,24.263407
2:34:40.433 AM 10/13/2016,25.633339,32.477888,32.359724,31.274531,30.925480,24.265391
2:35:00.433 AM 10/13/2016,25.638895,32.488912,32.382342,31.285385,30.931324,24.271053
2:35:20.432 AM 10/13/2016,25.644450,32.501478,32.381764,31.315130,30.938928,24.130405
2:35:40.435 AM 10/13/2016,25.650006,32.559231,32.405519,31.317058,30.988654,24.081722
2:36:00.423 AM 10/13/2016,25.655558,32.563480,32.435047,31.346296,31.006924,24.109372
2:36:20.435 AM 10/13/2016,25.661117,32.576932,32.448475,31.361612,31.018206,24.170008
2:36:40.430 AM 10/13/2016,25.666671,32.585293,32.456859,31.365969,31.010493,24.117119
2:37:00.432 AM 10/13/2016,25.672228,32.606003,32.493011,31.391257,31.041241,24.222065
2:37:20.432 AM 10/13/2016,25.677783,32.604354,32.481811,31.392850,31.041241,24.296925
2:37:40.433 AM 10/13/2016,25.683339,32.621841,32.485557,31.408793,31.049109,24.339411
2:38:00.417 AM 10/13/2016,25.688890,32.634102,32.490467,31.406043,31.058824,24.285217
2:38:20.432 AM 10/13/2016,25.694450,32.614116,32.499425,31.407993,31.051925,24.335727
2:38:40.432 AM 10/13/2016,25.700005,32.624117,32.502889,31.406353,31.066556,24.305782
2:39:00.433 AM 10/13/2016,25.705561,32.631405,32.512391,31.423313,31.082853,24.319199
2:39:20.431 AM 10/13/2016,25.711116,32.648468,32.526828,31.439501,31.087470,24.194661
2:39:40.441 AM 10/13/2016,25.716675,32.625692,32.524706,31.429739,31.083489,24.057083
2:40:00.440 AM 10/13/2016,25.722230,32.693816,32.563853,31.462269,31.103369,24.087338
2:40:20.431 AM 10/13/2016,25.727783,32.676163,32.556993,31.447088,31.108645,24.139497
