Thermal Cycle Test,Logger Rev-1.0
Operator,D. Gaines
Unit,OCU
Product Number,1F67700-1
Serial Number,0034
Date,20161005_2133
Position,1
Units in Chamber,*0034
*Thermocouples are placed on this unit
Comments,

Timestamp,Hours since start,TC1(°C),TC2(°C),TC3(°C),TC4(°C),Air(°C)
1:24:58.410 AM 10/7/2016,27.850001,21.665140,19.732909,19.687978,19.981082,19.176553
1:25:18.402 AM 10/7/2016,27.855554,21.699900,19.658953,19.940825,20.376733,18.974424
1:25:38.401 AM 10/7/2016,27.861110,21.677711,19.678516,18.607402,18.849384,18.985867
1:25:58.400 AM 10/7/2016,27.866665,21.693386,19.708983,19.553810,20.041503,19.046875
1:26:18.401 AM 10/7/2016,27.872221,21.766205,19.740113,22.408094,23.052758,19.109906
1:26:38.400 AM 10/7/2016,27.877776,21.780559,19.711006,20.915898,21.545635,19.165582
1:26:58.399 AM 10/7/2016,27.883332,21.818592,19.686491,21.650700,22.207335,19.026295
1:27:18.400 AM 10/7/2016,27.888887,21.747191,19.699587,19.259128,19.362495,19.089876
1:27:38.400 AM 10/7/2016,27.894443,21.745920,19.710492,19.144446,19.559216,19.107262
1:27:58.401 AM 10/7/2016,27.899999,21.820681,19.677080,22.434402,23.182070,19.090543
1:28:18.400 AM 10/7/2016,27.905554,21.818309,19.744351,21.283359,22.070394,19.150172
1:28:38.401 AM 10/7/2016,27.911110,21.739106,19.740951,18.892062,19.035551,19.219201
1:28:58.400 AM 10/7/2016,27.916665,21.823545,19.729018,21.972920,22.686576,19.192821
1:29:18.399 AM 10/7/2016,27.922220,21.848008,19.726658,22.475985,23.177218,19.169672
1:29:38.400 AM 10/7/2016,27.927776,21.775631,19.793322,18.469344,18.796439,19.308606
1:29:58.401 AM 10/7/2016,27.933332,21.789359,19.779779,19.775214,20.024768,19.217612
1:30:18.400 AM 10/7/2016,27.938887,21.793291,19.741998,21.161058,21.699959,19.173744
1:30:38.401 AM 10/7/2016,27.944443,21.788183,19.752517,22.211841,22.903565,19.252579
1:30:58.401 AM 10/7/2016,27.949999,21.729925,19.750021,20.476748,20.873776,19.266204
1:31:18.400 AM 10/7/2016,27.955554,21.670934,19.761204,19.865195,20.240725,19.305168
1:31:38.399 AM 10/7/2016,27.961109,21.727725,19.804148,22.079773,22.695363,19.315171
1:31:58.400 AM 10/7/2016,27.966665,21.677454,19.759297,19.844265,20.177760,19.323755
1:32:18.400 AM 10/7/2016,27.972220,21.641554,19.813876,19.445684,19.688730,19.439011
1:32:38.401 AM 10/7/2016,27.977776,21.631342,19.837406,19.553128,19.924121,19.394235
1:32:58.399 AM 10/7/2016,27.983331,21.733498,19.841546,23.849272,24.877949,19.361145
1:33:18.400 AM 10/7/2016,27.988887,21.680693,19.843976,19.692409,19.992271,19.398813
1:33:38.399 AM 10/7/2016,27.994443,21.675688,19.864659,19.975839,20.332730,19.370022
1:33:58.400 AM 10/7/2016,27.999998,21.646352,19.929278,19.556639,19.978575,19.455503
1:34:18.399 AM 10/7/2016,28.005554,21.729515,19.894140,22.848716,23.787645,19.326483
1:34:38.399 AM 10/7/2016,28.011109,21.740082,19.853007,21.605394,22.279437,19.355436
1:34:58.400 AM 10/7/2016,28.016665,21.685853,19.927736,18.806975,19.006755,19.394578
1:35:18.401 AM 10/7/2016,28.022221,21.719673,19.960758,20.999035,21.535139,19.476925
1:35:38.402 AM 10/7/2016,28.027777,21.706537,19.925114,19.356878,19.606306,19.354041
1:35:58.399 AM 10/7/2016,28.033331,21.687011,19.915869,19.947205,20.491051,19.398569
1:36:18.400 AM 10/7/2016,28.038887,21.685618,19.951440,20.140263,20.537878,19.421151
1:36:38.399 AM 10/7/2016,28.044443,21.708766,19.871130,20.266261,20.734432,19.301954
1:36:58.401 AM 10/7/2016,28.049999,21.688690,19.880551,19.483539,19.860829,19.251810
1:37:18.400 AM 10/7/2016,28.055554,21.682963,19.821641,20.332887,20.856669,19.131794
1:37:38.401 AM 10/7/2016,28.061110,21.699501,19.858456,20.925125,21.466774,19.253694
1:37:58.400 AM 10/7/2016,28.066665,21.772323,19.817658,22.747146,23.487588,19.247109
1:38:18.399 AM 10/7/2016,28.072220,21.701587,19.859665,19.402541,19.658113,19.206164
1:38:38.401 AM 10/7/2016,28.077777,21.725855,19.776956,20.558142,20.976716,19.116734
1:38:58.400 AM 10/7/2016,28.083332,21.705764,19.836212,20.348426,20.914881,19.218422
1:39:18.400 AM 10/7/2016,28.088887,21.679647,19.828863,19.809955,20.228247,19.299376
1:39:38.401 AM 10/7/2016,28.094443,21.684085,19.803302,19.470970,19.873210,19.277890
1:39:58.401 AM 10/7/2016,28.099999,21.707421,19.800185,21.286033,21.952351,19.247080
1:40:18.401 AM 10/7/2016,28.105554,21.658819,19.764077,19.390687,19.779068,19.203183
1:40:38.400 AM 10/7/2016,28.111110,21.654575,19.812021,19.740802,20.164879,19.354833
1:40:58.398 AM 10/7/2016,28.116665,21.639322,19.823698,18.748105,19.093306,19.381146
1:41:18.400 AM 10/7/2016,28.122221,21.683163,19.826435,21.513628,22.196174,19.283026
1:41:38.401 AM 10/7/2016,28.127776,21.724582,19.819728,21.765712,22.615265,19.287474
1:41:58.400 AM 10/7/2016,28.133332,21.672324,19.827654,19.822746,20.201504,19.298585
1:42:18.400 AM 10/7/2016,28.138887,21.709866,19.812041,22.075797,22.773467,19.285794
1:42:38.401 AM 10/7/2016,28.144443,21.640531,19.826439,17.452750,17.697655,19.294414
1:42:58.400 AM 10/7/2016,28.149998,21.698694,19.887600,20.276589,20.621878,19.378711
1:43:18.399 AM 10/7/2016,28.155554,21.707690,19.873931,21.133794,21.681314,19.417138
1:43:38.400 AM 10/7/2016,28.161110,21.717525,19.849974,21.725432,22.332243,19.303186
1:43:58.400 AM 10/7/2016,28.166665,21.623250,19.888428,18.328421,18.406614,19.379166
1:44:18.401 AM 10/7/2016,28.172221,21.705058,19.889312,21.649035,22.367998,19.436307
1:44:38.400 AM 10/7/2016,28.177776,21.667989,19.943474,19.688820,20.056258,19.453893
1:44:58.401 AM 10/7/2016,28.183332,21.724169,19.970516,22.138272,22.851123,19.558724
1:45:18.399 AM 10/7/2016,28.188887,21.685590,19.970272,20.595628,21.157722,19.446289
1:45:38.400 AM 10/7/2016,28.194443,21.733390,19.994775,22.059693,22.678393,19.413387
1:45:58.399 AM 10/7/2016,28.199998,21.592010,19.952788,17.163023,16.985676,19.408119
1:46:18.401 AM 10/7/2016,28.205554,21.673826,19.961870,21.300317,21.929694,19.493875
1:46:38.400 AM 10/7/2016,28.211109,21.638188,19.972465,20.567840,20.969162,19.409445
1:46:58.400 AM 10/7/2016,28.216665,21.713979,19.925529,22.893932,23.729892,19.385607
1:47:18.401 AM 10/7/2016,28.222221,21.669700,19.924169,20.636774,21.025687,19.391068
1:47:38.400 AM 10/7/2016,28.227776,21.622117,19.907728,18.728313,18.977395,19.320701
1:47:58.399 AM 10/7/2016,28.233332,21.629601,19.961465,20.282589,20.699058,19.424533
1:48:18.400 AM 10/7/2016,28.238887,21.731788,19.916396,22.694183,23.510078,19.231745
1:48:38.400 AM 10/7/2016,28.244443,21.705791,19.960588,20.505651,21.026189,19.381163
1:48:58.401 AM 10/7/2016,28.249999,21.616839,19.947050,17.065831,17.012509,19.355588
1:49:18.400 AM 10/7/2016,28.255554,21.666757,19.968184,20.660404,21.211495,19.444324
1:49:38.400 AM 10/7/2016,28.261109,21.624043,19.867771,20.043062,20.389977,19.341101
1:49:58.399 AM 10/7/2016,28.266665,21.736763,19.871690,23.785226,24.745001,19.282083
1:50:18.400 AM 10/7/2016,28.272221,21.682456,19.920410,19.379897,19.780144,19.290407
1:50:38.400 AM 10/7/2016,28.277776,21.718218,19.904982,21.401877,21.932496,19.345172
1:50:58.401 AM 10/7/2016,28.283332,21.751054,19.837569,21.980651,22.787997,19.257174
1:51:18.400 AM 10/7/2016,28.288887,21.738982,19.836381,21.450394,21.931512,19.253313
1:51:38.401 AM 10/7/2016,28.294443,21.727628,19.824283,20.039976,20.504252,19.248506
1:51:58.400 AM 10/7/2016,28.299998,21.725835,19.829954,20.243716,20.744722,19.261031
1:52:18.399 AM 10/7/2016,28.305554,21.677549,19.814423,20.644558,21.033031,19.347233
1:52:38.400 AM 10/7/2016,28.311110,21.706846,19.704576,20.854705,21.415618,19.187828
1:52:58.400 AM 10/7/2016,28.316665,21.615580,19.768364,18.633461,18.710504,19.124602
1:53:18.401 AM 10/7/2016,28.322221,21.618495,19.679473,20.265314,20.820126,19.122105
1:53:38.402 AM 10/7/2016,28.327777,21.578509,19.665294,18.242082,18.514808,19.080113
1:53:58.401 AM 10/7/2016,28.333332,21.658231,19.652139,21.902708,22.612462,19.044032
1:54:18.400 AM 10/7/2016,28.338887,21.711224,19.638103,22.569161,23.405994,19.022070
1:54:38.399 AM 10/7/2016,28.344443,21.583801,19.640763,18.686481,18.697329,19.100491
1:54:58.400 AM 10/7/2016,28.349998,21.613870,19.602090,20.586836,21.021058,19.050333
1:55:18.402 AM 10/7/2016,28.355554,21.587798,19.603010,18.666185,18.925053,19.036017
1:55:38.401 AM 10/7/2016,28.361110,21.674107,19.651207,22.695418,23.392717,19.134266
1:55:58.400 AM 10/7/2016,28.366665,21.631139,19.614741,20.145049,20.633276,19.071175
1:56:18.401 AM 10/7/2016,28.372221,21.552965,19.606358,17.444156,17.446018,19.130683
1:56:38.401 AM 10/7/2016,28.377776,21.646374,19.645916,22.299982,22.930600,19.251553
1:56:58.399 AM 10/7/2016,28.383331,21.656613,19.756033,20.811788,21.529663,19.224590
1:57:18.400 AM 10/7/2016,28.388887,21.657902,19.627999,21.047655,21.499199,19.062438
1:57:38.400 AM 10/7/2016,28.394443,21.720849,19.649917,22.732460,23.457400,19.160339
1:57:58.401 AM 10/7/2016,28.399999,21.719743,19.645183,21.626020,22.099474,19.133177
1:58:18.400 AM 10/7/2016,28.405554,21.679798,19.675681,19.949644,20.298479,19.158046
1:58:38.403 AM 10/7/2016,28.411110,21.662590,19.706961,18.988028,19.280782,19.361516
1:58:58.401 AM 10/7/2016,28.416665,21.700103,19.679927,21.803772,22.377374,19.213970
1:59:18.400 AM 10/7/2016,28.422221,21.713188,19.716051,21.219796,21.728347,19.345870
1:59:38.401 AM 10/7/2016,28.427777,21.712482,19.716040,21.044075,21.533393,19.225233
1:59:58.401 AM 10/7/2016,28.433332,21.661867,19.753019,19.098336,19.381252,19.307470
2:00:18.402 AM 10/7/2016,28.438888,21.644309,19.711236,19.156583,19.449738,19.226977
2:00:38.401 AM 10/7/2016,28.444443,21.727605,19.770848,21.648458,22.268510,19.303867
2:00:58.400 AM 10/7/2016,28.449998,21.705521,19.775993,20.735935,21.197392,19.276881
2:01:18.401 AM 10/7/2016,28.455554,21.726205,19.768109,21.061539,21.685756,19.349693
2:01:38.400 AM 10/7/2016,28.461110,21.638194,19.762579,18.301451,18.581651,19.251045
2:01:58.399 AM 10/7/2016,28.466665,21.635634,19.760272,19.940216,20.138583,19.284145
2:02:18.399 AM 10/7/2016,28.472220,21.706613,19.805141,22.858818,23.680161,19.402180
2:02:38.401 AM 10/7/2016,28.477776,21.696214,19.852840,21.366738,21.949662,19.434654
2:02:58.404 AM 10/7/2016,28.483333,21.670143,19.824398,19.494724,19.898039,19.467396
2:03:18.401 AM 10/7/2016,28.488888,21.707616,19.826309,21.631641,22.132838,19.377010
2:03:38.406 AM 10/7/2016,28.494445,21.746486,19.847992,21.924330,22.481812,19.388904
2:03:58.399 AM 10/7/2016,28.499998,21.669025,19.853049,18.436482,18.512606,19.339514
2:04:18.399 AM 10/7/2016,28.505554,21.730671,19.923336,20.557243,20.974430,19.419653
2:04:38.401 AM 10/7/2016,28.511110,21.723436,19.910092,20.487070,20.810374,19.415465
2:04:58.400 AM 10/7/2016,28.516665,21.687731,19.935236,17.571448,17.705936,19.391986
2:05:18.400 AM 10/7/2016,28.522221,21.743649,19.877785,21.453914,21.947384,19.322030
2:05:38.401 AM 10/7/2016,28.527776,21.697177,19.906766,20.767079,21.248850,19.403303
2:05:58.399 AM 10/7/2016,28.533331,21.713886,19.900586,21.209855,21.862513,19.396086
2:06:18.398 AM 10/7/2016,28.538887,21.664994,20.080697,18.839247,19.229420,19.828237
2:06:38.400 AM 10/7/2016,28.544443,21.677177,20.449992,21.856445,22.394697,20.486168
2:06:58.401 AM 10/7/2016,28.549999,21.570800,20.449069,18.489253,18.548224,20.701875
2:07:18.401 AM 10/7/2016,28.555554,21.595998,20.547719,20.924867,21.453081,20.848330
2:07:38.401 AM 10/7/2016,28.561110,21.608830,20.616302,21.338536,22.039423,21.086012
2:07:58.400 AM 10/7/2016,28.566665,21.592474,21.062633,19.599166,20.027854,21.406573
2:08:18.399 AM 10/7/2016,28.572220,21.581707,21.399821,20.145806,20.622625,21.644311
2:08:38.399 AM 10/7/2016,28.577776,21.627712,21.529533,20.912809,21.612784,22.077957
2:08:58.400 AM 10/7/2016,28.583332,21.621849,21.661249,19.940366,20.329503,22.116495
2:09:18.402 AM 10/7/2016,28.588888,21.539431,21.689509,17.598675,17.716526,22.011843
2:09:38.401 AM 10/7/2016,28.594443,21.557525,21.941791,19.355158,19.766761,22.031335
2:09:58.400 AM 10/7/2016,28.599998,21.581484,22.176830,20.464994,21.200418,22.011276
2:10:18.401 AM 10/7/2016,28.605554,21.529441,22.293525,19.834265,20.300630,22.194770
2:10:38.398 AM 10/7/2016,28.611109,21.548504,22.208869,22.400864,23.220288,22.232957
2:10:58.399 AM 10/7/2016,28.616665,21.484245,22.403065,19.393446,19.881838,22.109173
2:11:18.400 AM 10/7/2016,28.622221,21.471622,22.083168,19.459184,19.880066,21.931347
2:11:38.401 AM 10/7/2016,28.627776,21.524963,21.758860,22.517790,23.317157,21.110934
2:11:58.402 AM 10/7/2016,28.633332,21.530591,21.662814,18.210739,18.354111,20.659736
2:12:18.401 AM 10/7/2016,28.638887,21.550818,21.478502,19.556256,19.953444,20.305633
2:12:38.400 AM 10/7/2016,28.644443,21.480896,21.248002,18.819077,19.098775,19.960059
2:12:58.399 AM 10/7/2016,28.649998,21.521946,21.162728,21.669228,22.391967,20.020976
2:13:18.399 AM 10/7/2016,28.655554,21.424251,21.065491,19.632697,20.036519,19.963971
2:13:38.400 AM 10/7/2016,28.661110,21.563038,21.031125,21.451136,22.193594,20.030345
2:13:58.400 AM 10/7/2016,28.666665,21.585849,20.894770,21.124719,21.842534,19.957034
2:14:18.400 AM 10/7/2016,28.672221,21.571774,20.875348,21.001402,21.647215,19.947641
2:14:38.409 AM 10/7/2016,28.677779,21.498103,20.752887,19.326290,19.511236,19.853388
2:14:58.400 AM 10/7/2016,28.683332,21.504579,20.679202,20.787286,21.421449,19.884743
2:15:18.401 AM 10/7/2016,28.688888,21.647981,20.701839,21.654540,22.242767,19.902677
2:15:38.400 AM 10/7/2016,28.694443,21.684609,20.642092,22.095259,22.743144,19.817201
2:15:58.399 AM 10/7/2016,28.699998,21.599084,20.714065,18.444818,18.668888,20.050151
2:16:18.401 AM 10/7/2016,28.705554,21.652225,20.638680,21.764263,22.231677,19.957205
2:16:38.403 AM 10/7/2016,28.711110,21.597871,20.605368,18.892575,19.282829,19.937748
2:16:58.400 AM 10/7/2016,28.716665,21.617019,20.549190,21.055432,21.541103,19.914882
2:17:18.401 AM 10/7/2016,28.722221,21.636632,20.615322,21.392753,21.942100,20.008083
2:17:38.402 AM 10/7/2016,28.727777,21.704056,20.547803,21.787621,22.390462,19.954439
2:17:58.399 AM 10/7/2016,28.733332,21.793877,20.631136,22.581771,23.122007,20.080069
2:18:18.399 AM 10/7/2016,28.738887,21.741182,20.553843,19.987753,20.311456,19.997471
2:18:38.401 AM 10/7/2016,28.744443,21.700742,20.558873,20.346818,20.623799,19.921340
2:18:58.402 AM 10/7/2016,28.749999,21.772773,20.601035,21.880019,22.481004,19.972796
2:19:18.401 AM 10/7/2016,28.755554,21.601423,20.505706,17.471671,17.405178,19.899814
2:19:38.401 AM 10/7/2016,28.761110,21.691755,20.418095,22.319497,23.007109,19.857304
2:19:58.400 AM 10/7/2016,28.766665,21.694821,20.430074,21.009899,21.622515,19.834112
2:20:18.399 AM 10/7/2016,28.772220,21.726968,20.390244,21.921700,22.478328,19.802832
2:20:38.399 AM 10/7/2016,28.777776,21.620391,20.330717,18.227980,18.316701,19.700732
2:20:58.401 AM 10/7/2016,28.783332,21.776365,20.443946,22.538001,23.190658,19.755665
2:21:18.400 AM 10/7/2016,28.788887,21.781784,20.323403,21.495426,22.054246,19.583585
2:21:38.400 AM 10/7/2016,28.794443,21.749374,20.351998,18.733403,18.847544,19.613082
2:21:58.401 AM 10/7/2016,28.799999,21.779384,20.321851,20.078906,20.557590,19.659793
2:22:18.401 AM 10/7/2016,28.805554,21.794106,20.320139,21.493121,21.915569,19.730982
2:22:38.400 AM 10/7/2016,28.811110,21.744332,20.223360,19.153464,19.420200,19.567809
2:22:58.400 AM 10/7/2016,28.816665,21.796991,20.250768,21.583866,22.243845,19.633314
2:23:18.401 AM 10/7/2016,28.822221,21.764461,20.222588,19.625179,20.170127,19.551552
2:23:38.400 AM 10/7/2016,28.827776,21.775791,20.135485,20.673325,21.115958,19.463630
2:23:58.400 AM 10/7/2016,28.833332,21.803283,20.140547,21.235496,21.937111,19.447579
2:24:18.401 AM 10/7/2016,28.838888,21.818948,20.128916,21.527942,22.100328,19.505124
2:24:38.399 AM 10/7/2016,28.844443,21.800864,20.141137,21.102493,21.530968,19.555787
2:24:58.400 AM 10/7/2016,28.849998,21.826576,20.044164,21.751472,22.256174,19.357275
2:25:18.399 AM 10/7/2016,28.855554,21.769226,20.036617,19.097361,19.346211,19.361831
2:25:38.406 AM 10/7/2016,28.861111,21.691908,20.011742,16.986809,16.856082,19.404298
2:25:58.400 AM 10/7/2016,28.866665,21.703129,19.907790,18.561035,18.817508,19.177908
2:26:18.401 AM 10/7/2016,28.872221,21.713774,19.887753,21.219889,21.885667,19.226886
2:26:38.400 AM 10/7/2016,28.877776,21.728548,19.842067,21.786776,22.504063,19.208671
2:26:58.401 AM 10/7/2016,28.883332,21.695460,19.823013,20.135050,20.612720,19.171292
2:27:18.400 AM 10/7/2016,28.888887,21.719967,19.781164,22.233129,22.848665,19.098950
2:27:38.399 AM 10/7/2016,28.894443,21.660225,19.849356,18.026274,18.120862,19.317970
2:27:58.401 AM 10/7/2016,28.899999,21.749334,19.890529,22.229693,22.866780,19.387839
2:28:18.402 AM 10/7/2016,28.905554,21.746345,19.830690,21.564895,22.163420,19.227253
2:28:38.401 AM 10/7/2016,28.911110,21.725278,19.832821,20.494655,20.940417,19.250162
2:28:58.400 AM 10/7/2016,28.916665,21.727158,19.918114,20.993404,21.410574,19.288255
2:29:18.399 AM 10/7/2016,28.922220,21.819582,19.885008,23.344780,24.077120,19.379082
2:29:38.400 AM 10/7/2016,28.927776,21.796013,19.829090,21.094265,21.499893,19.273431
2:29:58.403 AM 10/7/2016,28.933333,21.677911,19.872130,17.174509,17.203224,19.319331
2:30:18.401 AM 10/7/2016,28.938887,21.720761,19.872551,20.460304,20.792350,19.341117
2:30:38.400 AM 10/7/2016,28.944443,21.765557,19.785590,21.895145,22.505403,19.172888
2:30:58.401 AM 10/7/2016,28.949999,21.770894,19.836586,21.560132,22.107162,19.310445
2:31:18.400 AM 10/7/2016,28.955554,21.774434,19.854164,20.512893,20.912692,19.358626
2:31:38.399 AM 10/7/2016,28.961109,21.779824,19.897055,21.026088,21.355327,19.460174
2:31:58.400 AM 10/7/2016,28.966665,21.697930,19.921414,17.706673,17.766908,19.426414
2:32:18.399 AM 10/7/2016,28.972220,21.721321,19.890679,20.532195,20.884530,19.414452
2:32:38.401 AM 10/7/2016,28.977776,21.761506,19.959469,21.385459,21.914746,19.486636
2:32:58.400 AM 10/7/2016,28.983332,21.796379,19.923948,22.337514,22.984016,19.388581
2:33:18.401 AM 10/7/2016,28.988888,21.692421,19.915853,17.698480,17.863682,19.393362
2:33:38.400 AM 10/7/2016,28.994443,21.613593,19.889342,17.624083,17.605089,19.427401
2:33:58.401 AM 10/7/2016,28.999999,21.683570,19.913662,21.589781,22.180420,19.376701
2:34:18.400 AM 10/7/2016,29.005554,21.773720,19.851846,23.882710,24.845720,19.322964
2:34:38.400 AM 10/7/2016,29.011109,21.753938,19.900265,21.412154,21.949514,19.408396
2:34:58.401 AM 10/7/2016,29.016665,21.692410,19.895956,18.895849,19.145549,19.372591
2:35:18.400 AM 10/7/2016,29.022221,21.593548,19.870900,16.309243,16.187907,19.306778
2:35:38.401 AM 10/7/2016,29.027776,21.725436,19.882997,22.587339,23.273258,19.353060
2:35:58.401 AM 10/7/2016,29.033332,21.749141,19.916821,21.778617,22.610141,19.400622
2:36:18.400 AM 10/7/2016,29.038887,21.769394,19.832875,21.530811,22.059228,19.254322
2:36:38.399 AM 10/7/2016,29.044443,21.825098,19.883459,22.477469,23.205625,19.277039
2:36:58.401 AM 10/7/2016,29.049999,21.796606,19.885930,21.185385,21.562197,19.306771
2:37:18.400 AM 10/7/2016,29.055554,21.789118,19.817502,20.620971,20.962091,19.201668
2:37:38.401 AM 10/7/2016,29.061110,21.783310,19.847114,20.333042,20.812425,19.306588
2:37:58.400 AM 10/7/2016,29.066665,21.757102,19.815155,19.805260,19.996558,19.318529
2:38:18.401 AM 10/7/2016,29.072221,21.703377,19.788503,18.127099,18.288385,19.238818
2:38:38.399 AM 10/7/2016,29.077776,21.686642,19.772840,19.660982,19.963858,19.180896
2:38:58.400 AM 10/7/2016,29.083332,21.750720,19.774628,22.355715,23.002142,19.208497
2:39:18.400 AM 10/7/2016,29.088887,21.825724,19.782570,22.387005,23.100869,19.207629
2:39:38.401 AM 10/7/2016,29.094443,21.723326,19.697645,19.145162,19.529355,19.109792
2:39:58.401 AM 10/7/2016,29.099999,21.666671,19.680956,19.704516,19.993049,19.034620
2:40:18.400 AM 10/7/2016,29.105554,21.610040,19.726858,19.246141,19.428012,19.114747
2:40:38.401 AM 10/7/2016,29.111110,21.710763,19.709668,22.091448,22.850439,19.121243
2:40:58.400 AM 10/7/2016,29.116665,21.663714,19.673161,19.836706,20.344699,19.034083
2:41:18.399 AM 10/7/2016,29.122220,21.632773,19.714956,20.347674,20.717578,19.098745
2:41:38.401 AM 10/7/2016,29.127776,21.692509,19.706877,21.560222,22.346452,19.131907
2:41:58.404 AM 10/7/2016,29.133333,21.614397,19.749246,19.074306,19.249652,19.221916
2:42:18.401 AM 10/7/2016,29.138887,21.725524,19.727133,23.320352,24.182020,19.236959
2:42:38.400 AM 10/7/2016,29.144443,21.764522,19.756207,23.116311,24.012263,19.298329
2:42:58.401 AM 10/7/2016,29.149999,21.779018,19.731789,22.171123,22.660600,19.147447
2:43:18.400 AM 10/7/2016,29.155554,21.643338,19.735110,17.963261,17.887995,19.196941
2:43:38.401 AM 10/7/2016,29.161110,21.670225,19.747588,20.357472,20.815275,19.224051
2:43:58.401 AM 10/7/2016,29.166665,21.598615,19.731588,18.616172,18.693513,19.245779
2:44:18.400 AM 10/7/2016,29.172221,21.623345,19.816066,19.308044,19.818008,19.379353
2:44:38.400 AM 10/7/2016,29.177776,21.631255,19.798040,21.055945,21.627581,19.329919
2:44:58.401 AM 10/7/2016,29.183332,21.642287,19.807347,20.563235,21.294135,19.284043
2:45:18.400 AM 10/7/2016,29.188887,21.652318,19.798129,20.956952,21.473039,19.280843
2:45:38.399 AM 10/7/2016,29.194443,21.620962,19.837363,18.990549,19.386033,19.321604
2:45:58.400 AM 10/7/2016,29.199998,21.679084,19.778627,21.170544,21.583479,19.246558
2:46:18.400 AM 10/7/2016,29.205554,21.677471,19.827830,20.957566,21.468431,19.333096
2:46:38.401 AM 10/7/2016,29.211110,21.713319,19.821468,20.962323,21.443737,19.325817
2:46:58.400 AM 10/7/2016,29.216665,21.655811,19.815641,19.186498,19.504683,19.271477
2:47:18.401 AM 10/7/2016,29.222221,21.705138,19.811306,21.361920,21.947985,19.213710
2:47:38.401 AM 10/7/2016,29.227776,21.757314,19.821342,22.206131,22.831003,19.282604
2:47:58.400 AM 10/7/2016,29.233332,21.682718,19.861924,19.410219,19.630326,19.354591
2:48:18.399 AM 10/7/2016,29.238887,21.678010,19.778363,19.919828,20.279842,19.253206
2:48:38.399 AM 10/7/2016,29.244442,21.674611,19.715124,22.909277,23.651367,19.131608
2:48:58.401 AM 10/7/2016,29.249999,21.556742,19.697291,18.584034,18.718198,19.199670
2:49:18.404 AM 10/7/2016,29.255555,21.643931,19.712430,22.052510,22.795283,19.185515
2:49:38.401 AM 10/7/2016,29.261110,21.626382,19.682592,21.566781,22.158297,19.097677
2:49:58.400 AM 10/7/2016,29.266665,21.628261,19.685178,21.275788,21.882536,19.200760
2:50:18.399 AM 10/7/2016,29.272220,21.690258,19.758910,21.681110,22.271169,19.302845
2:50:38.400 AM 10/7/2016,29.277776,21.626248,19.731187,19.813697,20.048801,19.221919
2:50:58.400 AM 10/7/2016,29.283332,21.678394,19.671120,21.248093,21.774720,19.158652
2:51:18.400 AM 10/7/2016,29.288887,21.693068,19.704305,22.125874,22.635585,19.167890
2:51:38.401 AM 10/7/2016,29.294443,21.665234,19.644373,19.720256,20.006093,19.133989
2:51:58.400 AM 10/7/2016,29.299998,21.727857,19.677590,21.920677,22.399129,19.244136
2:52:18.401 AM 10/7/2016,29.305554,21.646320,19.710082,18.603433,18.658814,19.239962
2:52:38.398 AM 10/7/2016,29.311109,21.668837,19.725785,20.737638,21.158058,19.245601
2:52:58.400 AM 10/7/2016,29.316665,21.694925,19.745698,21.317711,21.914899,19.292132
2:53:18.400 AM 10/7/2016,29.322220,21.666361,19.788170,18.636986,19.004210,19.345715
2:53:38.403 AM 10/7/2016,29.327777,21.672816,19.789675,20.248019,20.525365,19.366762
2:53:58.401 AM 10/7/2016,29.333332,21.689776,19.765070,20.884860,21.518897,19.354696
2:54:18.400 AM 10/7/2016,29.338887,21.638773,19.806147,19.320643,19.486956,19.249013
2:54:38.399 AM 10/7/2016,29.344443,21.633378,19.803484,19.274940,19.691407,19.382392
2:54:58.400 AM 10/7/2016,29.349998,21.624288,19.828385,20.312336,20.700105,19.409293
2:55:18.400 AM 10/7/2016,29.355554,21.632835,19.884290,20.792105,21.311887,19.439536
2:55:38.400 AM 10/7/2016,29.361109,21.675029,19.839358,21.735366,22.393644,19.369927
2:55:58.401 AM 10/7/2016,29.366665,21.583110,19.817697,18.171801,18.420738,19.301872
2:56:18.401 AM 10/7/2016,29.372221,21.645393,19.855384,21.283168,21.748416,19.369360
2:56:38.400 AM 10/7/2016,29.377776,21.663692,19.847258,21.539987,22.152631,19.367128
2:56:58.400 AM 10/7/2016,29.383332,21.620456,19.839447,20.416257,20.858800,19.295973
2:57:18.401 AM 10/7/2016,29.388888,21.608050,19.867211,19.409063,19.710028,19.386431
2:57:38.400 AM 10/7/2016,29.394443,21.540057,19.842708,17.292528,17.446474,19.305083
2:57:58.401 AM 10/7/2016,29.399999,21.615496,19.794061,21.713121,22.294492,19.334849
2:58:18.402 AM 10/7/2016,29.405554,21.603089,19.775834,20.203662,20.794843,19.247886
2:58:38.400 AM 10/7/2016,29.411109,21.621314,19.789652,20.609942,21.090791,19.242410
2:58:58.399 AM 10/7/2016,29.416665,21.676554,19.724687,22.073303,22.931593,19.139646
2:59:18.402 AM 10/7/2016,29.422221,21.624342,19.724056,20.099113,20.457114,19.084930
2:59:38.399 AM 10/7/2016,29.427776,21.635942,19.728513,20.479581,20.968126,19.179736
2:59:58.400 AM 10/7/2016,29.433332,21.704941,19.689704,22.311093,23.085202,19.155436
3:00:18.400 AM 10/7/2016,29.438887,21.675877,19.716752,21.143902,21.702744,19.153629
3:00:38.399 AM 10/7/2016,29.444442,21.686154,19.659696,20.523650,20.960616,19.078750
